mean_acc_x,mean_acc_y,mean_acc_z,mean_gyro_x,mean_gyro_y,mean_gyro_z,std_acc_x,std_acc_y,std_acc_z,std_gyro_x,Activity
-0.008268,0.013977,9.774167,0.000604,-0.002411,-0.001195,0.034932,0.022176,0.077475,0.009182,SITTING
-0.001019,0.006674,9.753294,0.003902,-0.005268,0.005767,0.019729,0.025127,0.025500,0.000660,SITTING
-0.008424,0.032719,9.779366,0.001299,0.001765,-0.004278,0.022030,0.031646,0.043544,0.006249,SITTING
0.007421,0.029112,9.851253,0.002578,0.006949,0.003994,0.016094,0.030394,0.049098,0.005106,SITTING
-0.023835,0.027070,9.863411,-0.000154,0.001761,0.003399,0.012400,0.009230,0.019784,0.006909,SITTING
-0.010316,0.027451,9.750652,-0.004752,0.002583,0.008445,0.022309,0.027987,0.066577,0.006452,SITTING
0.038442,0.019113,9.774993,-0.009270,0.001630,0.002793,0.026289,0.013336,0.035050,0.003475,SITTING
-0.010184,0.019848,9.790209,-0.015595,0.005336,0.006724,0.012110,0.020304,0.077694,0.003902,SITTING
0.028897,0.018997,9.741562,0.003350,0.004623,0.008093,0.022298,0.002886,0.056815,0.003437,SITTING
-0.000988,0.026351,9.749865,-0.009460,-0.001905,0.009063,0.019500,-0.008695,0.034597,0.001400,SITTING
0.022093,0.014059,9.822284,0.001413,0.005157,-0.007546,0.027933,0.011218,0.055845,0.010028,SITTING
-0.000786,0.044151,9.769161,-0.003810,0.002722,0.000704,0.004498,0.011817,0.055679,0.007565,SITTING
0.008097,0.010305,9.903522,-0.004407,-0.000430,0.009457,-0.001730,0.004898,0.082528,0.000103,SITTING
0.027029,0.028707,9.834385,0.001350,-0.004411,0.006761,0.021846,0.009920,0.044015,0.006165,SITTING
0.000029,0.018863,9.765693,-0.000899,-0.002980,0.004290,0.021985,0.024071,0.078518,0.005377,SITTING
0.040758,0.015015,9.801225,0.001676,-0.001302,-0.000738,0.015265,0.015815,0.036059,0.003611,SITTING
0.011015,0.049234,9.768005,-0.003084,0.002686,-0.002332,0.005920,0.011470,0.073697,0.002836,SITTING
0.023139,0.010766,9.847706,0.007342,0.005600,0.004967,0.009625,0.007830,0.055602,0.010305,SITTING
0.032757,0.025016,9.829539,0.000437,-0.002183,0.007305,0.023736,0.019724,0.011370,0.001820,SITTING
0.018374,0.004810,9.783003,-0.000462,0.001799,0.001469,0.016715,0.016153,0.048478,0.006668,SITTING
-0.005431,0.052131,9.815490,-0.004870,-0.000034,0.007974,0.021769,0.009671,0.089403,0.009695,SITTING
0.006987,0.023789,9.823074,0.000391,0.004503,-0.004021,0.001739,0.006402,0.081756,0.005104,SITTING
0.038335,0.059502,9.791124,-0.001379,0.004248,-0.003174,0.016693,0.019691,0.064176,0.005517,SITTING
-0.005626,0.024633,9.733927,0.002920,0.005433,0.009378,0.022239,0.028865,0.084312,0.007051,SITTING
-0.001576,-0.004709,9.823685,0.001201,0.004810,0.005034,0.035754,0.015115,0.041810,0.010684,SITTING
0.004136,0.035224,9.766503,0.009698,0.009581,-0.000390,0.007926,0.023541,0.045744,0.005246,SITTING
-0.009991,0.058247,9.644263,0.000748,0.013933,0.010169,0.016062,0.029438,-0.010910,0.006290,SITTING
0.001935,0.043538,9.811277,0.001122,0.002485,-0.003816,0.034896,0.017306,0.081339,0.007432,SITTING
-0.024231,0.026658,9.685022,-0.005038,0.003669,0.008855,0.015003,0.011419,0.035950,0.009285,SITTING
0.000051,0.021977,9.827329,0.000785,0.000568,0.002558,0.030315,0.020127,0.064685,0.002609,SITTING
0.016174,0.017168,9.869040,0.003255,0.003714,-0.004805,0.027726,0.026137,0.047136,0.004399,SITTING
0.012610,0.001938,9.854955,-0.000599,0.003215,0.002107,0.025917,0.010686,0.077497,0.002623,SITTING
0.019115,-0.016378,9.798890,-0.000552,0.005837,0.001318,0.019831,0.013246,0.038710,0.008880,SITTING
-0.005973,0.020448,9.789582,0.004550,0.002513,-0.005049,0.021341,0.030378,0.065027,0.003649,SITTING
0.004596,0.041441,9.784564,0.004497,0.004743,0.004089,0.004751,0.011701,0.079581,0.002703,SITTING
0.039961,-0.032377,9.789993,0.001032,0.007219,-0.003995,0.021668,0.021607,0.046413,0.005617,SITTING
0.023870,0.004023,9.777921,-0.004900,0.003303,-0.000120,0.025252,0.022132,0.060211,0.008204,SITTING
-0.001246,0.050670,9.900323,-0.005039,-0.012826,0.004916,0.033803,0.014327,0.068313,0.000305,SITTING
0.028497,0.014903,9.733234,-0.000583,0.010444,0.003476,0.031704,0.013322,0.051262,0.011008,SITTING
-0.003128,0.047965,9.826005,0.001217,0.007170,0.004064,0.013540,0.025185,0.074543,0.004770,SITTING
-0.003140,0.044918,9.795017,0.003255,0.008078,0.001729,0.012737,0.015147,0.046327,0.006564,SITTING
0.040719,0.048376,9.809767,0.001991,-0.000889,-0.001159,0.029754,0.022345,0.085627,0.007279,SITTING
-0.005172,0.043175,9.823112,0.008696,0.008334,-0.011596,0.002626,0.015989,0.093393,0.000184,SITTING
0.018457,0.033140,9.788181,0.004630,0.000742,0.002691,0.014834,0.025301,0.041305,0.007779,SITTING
0.012249,0.005475,9.711344,-0.002991,0.008376,-0.005591,0.016609,0.027967,0.061388,0.008260,SITTING
0.007857,0.023503,9.791319,-0.001355,0.002938,0.011803,0.023029,0.016126,0.084118,0.004317,SITTING
0.029280,0.024749,9.800842,0.001977,0.010369,-0.002786,-0.001458,0.009190,0.000149,-0.000202,SITTING
0.022623,0.031888,9.896831,-0.002230,0.012730,0.000397,0.020956,0.018054,0.074679,0.000841,SITTING
0.008610,0.019669,9.673419,-0.004692,0.001552,0.000975,0.037138,0.012167,0.041438,0.003483,SITTING
0.024360,0.046072,9.779606,0.002995,0.000127,-0.004541,0.022368,0.028813,0.055318,0.005366,SITTING
0.009401,0.009752,9.860608,-0.000625,0.000784,0.002490,0.012938,0.035735,0.059800,0.004524,SITTING
0.020567,0.023493,9.780555,0.005242,0.006779,-0.000235,0.007893,0.008555,0.060480,0.004808,SITTING
0.021537,0.048360,9.760372,0.002562,0.002809,0.007332,0.016316,0.025901,0.026274,0.006999,SITTING
-0.010507,0.012719,9.824082,-0.005638,0.000620,0.001147,0.019961,0.017902,0.052485,0.004956,SITTING
0.014931,0.019655,9.853651,0.000590,0.002819,0.006037,0.033236,0.024413,0.026226,0.004314,SITTING
0.000989,-0.010704,9.761002,0.002541,-0.000391,-0.008737,0.011147,0.016523,0.045261,0.005625,SITTING
-0.012248,0.014749,9.873351,0.007452,0.005007,0.004160,0.017660,0.013508,0.017473,0.009863,SITTING
0.014835,-0.004930,9.793406,-0.007963,0.004087,0.000333,0.001939,0.036561,0.087971,0.005250,SITTING
0.007675,0.019773,9.735797,0.004095,0.003863,0.002147,-0.001208,-0.009417,0.062644,0.004911,SITTING
0.013361,-0.002469,9.901606,0.002854,0.003043,-0.001144,0.018657,0.006100,0.077342,0.001254,SITTING
0.035542,-0.005807,9.780661,-0.002858,0.002432,-0.004239,0.005394,0.024361,0.058504,0.005838,SITTING
0.011879,0.037629,9.702975,-0.003268,-0.001172,0.004618,0.028558,0.027941,0.014722,0.011725,SITTING
0.009759,0.009394,9.851361,-0.001231,0.007727,0.001231,0.028527,0.012524,0.063399,0.004702,SITTING
-0.011479,0.044346,9.775230,0.002027,0.006733,0.004057,0.011907,0.021528,0.029396,0.006304,SITTING
0.004411,0.011557,9.725148,0.003185,-0.000935,0.003043,0.002791,0.031162,0.050550,0.003566,SITTING
0.039885,0.002312,9.767000,-0.008561,0.007814,-0.007394,0.029079,0.014528,0.056033,0.005303,SITTING
0.014977,0.036637,9.755724,-0.002020,0.001926,-0.001797,0.021634,0.011304,0.056118,0.003724,SITTING
-0.003325,0.007443,9.747023,0.005035,0.001303,0.001375,0.011300,0.029760,0.059590,0.003561,SITTING
0.037330,0.030575,9.810666,-0.009362,0.001140,-0.001189,0.015417,0.016030,0.026390,0.004396,SITTING
0.036469,-0.013861,9.784876,0.000210,-0.002286,-0.003211,0.041664,0.012341,0.037576,0.007509,SITTING
0.011740,-0.006408,9.774121,-0.010205,-0.000026,-0.000885,0.017220,0.023756,0.074259,0.011348,SITTING
0.030065,0.024418,9.839671,-0.001313,0.002766,-0.003828,0.018135,0.028933,0.076386,0.001321,SITTING
0.027270,0.026251,9.839684,-0.005328,0.000257,0.003082,0.032312,0.036159,0.082197,0.001059,SITTING
-0.005727,0.015763,9.813553,0.008486,-0.002733,0.008820,0.014092,0.027839,0.055042,0.001673,SITTING
0.013626,0.039136,9.786138,-0.008147,0.004790,-0.001561,0.014275,0.014054,0.085368,0.004503,SITTING
0.030302,0.041312,9.765681,0.001182,0.005900,0.005094,0.023209,0.021188,0.068842,0.003526,SITTING
0.026395,0.024362,9.789718,-0.001894,0.011991,0.000781,0.038311,0.011187,0.093332,0.004266,SITTING
0.021437,-0.028633,9.818257,-0.003739,-0.002173,-0.007096,0.018131,0.015479,0.035497,0.004752,SITTING
0.007711,-0.019254,9.884526,0.001140,0.003389,-0.004137,0.031138,0.004999,0.042182,0.005732,SITTING
-0.013475,0.007377,9.741540,0.013921,-0.005120,0.006553,0.010258,0.027048,0.037468,0.003846,SITTING
-0.020322,0.027180,9.721697,0.005868,0.007023,0.011410,0.032421,0.031587,0.028479,0.002929,SITTING
-0.009956,0.028618,9.711457,0.003327,0.009309,-0.007646,0.037488,0.016008,0.073701,0.005490,SITTING
0.012433,0.035433,9.793362,0.005448,0.012252,0.004833,0.019150,0.015492,0.027429,0.004532,SITTING
0.030477,0.035347,9.692273,0.000894,-0.000417,0.000360,0.010763,0.024447,0.058387,0.001515,SITTING
-0.003843,0.020038,9.781263,0.000076,-0.006162,0.013090,0.026829,0.016288,0.076776,0.004542,SITTING
0.002020,0.013285,9.745316,0.002449,-0.003646,0.002696,0.011534,0.030580,0.064718,0.004508,SITTING
0.036516,0.005769,9.774983,0.003685,0.005218,-0.004333,0.028755,0.032994,0.080674,0.005592,SITTING
0.045211,0.026792,9.695391,-0.007253,0.008795,-0.001107,0.024903,0.031222,0.089718,0.008368,SITTING
0.044505,0.047216,9.727304,-0.004704,-0.006623,-0.003143,0.019018,0.036440,0.041318,0.006773,SITTING
0.011847,-0.007676,9.841981,0.001276,-0.003891,0.005615,0.016894,0.014832,0.037938,0.002801,SITTING
0.029685,0.062153,9.767046,-0.004680,0.002521,0.006376,0.028550,-0.009246,0.063588,0.006860,SITTING
0.018299,0.027218,9.797290,0.002931,0.003131,0.006233,0.014805,0.034974,0.077489,0.001817,SITTING
-0.027575,0.064893,9.662990,0.003972,-0.006863,0.003508,0.036324,0.025971,0.039197,0.006654,SITTING
0.004687,0.019343,9.860524,-0.006288,0.006069,-0.003961,0.029578,0.024125,0.098956,0.005995,SITTING
0.033697,-0.013984,9.779600,-0.001661,-0.001302,0.009557,0.023816,0.034442,0.041593,0.005351,SITTING
0.027738,0.017388,9.825708,0.001780,-0.002310,-0.001868,0.025374,0.014652,0.041636,0.006893,SITTING
-0.005463,0.015121,9.789368,-0.007990,0.008707,0.005058,0.020601,0.010227,0.083560,0.000426,SITTING
0.015803,0.032285,9.786484,-0.005280,0.009610,0.002399,0.010178,0.021925,0.086544,0.003366,SITTING
0.019484,0.049469,9.759027,0.000152,-0.003802,-0.005670,0.036004,0.013140,0.062067,0.000809,SITTING
0.056912,0.069087,9.760331,0.000172,0.006977,-0.001945,0.024716,0.013070,0.047971,0.007920,SITTING
0.036258,0.001025,9.777232,0.002431,-0.004415,0.000329,0.023445,0.012568,0.053909,0.007107,SITTING
0.006237,0.026984,9.789180,0.000365,0.009500,0.010873,0.028322,-0.003996,0.083111,0.007370,SITTING
0.009399,0.020807,9.759864,0.008053,0.000443,0.006385,0.018499,0.022828,0.050102,0.005736,SITTING
0.011356,0.029934,9.785736,0.002784,0.007713,-0.004525,-0.006321,0.023050,0.021214,0.004396,SITTING
0.006110,0.005152,9.813142,0.003352,0.000070,0.007427,0.016056,0.016416,0.041007,0.004005,SITTING
-0.016822,0.041865,9.864665,0.009452,0.003216,-0.004954,0.024158,0.019511,0.047556,0.002633,SITTING
0.012685,0.023070,9.847058,-0.001306,-0.000680,-0.001894,0.020199,0.016778,0.091071,-0.000125,SITTING
0.012195,0.030893,9.775965,-0.003531,0.004724,-0.001737,0.014184,0.024063,0.019749,0.004894,SITTING
0.016340,-0.003919,9.820489,-0.003509,0.000587,0.002656,0.016536,0.003039,0.069632,0.002375,SITTING
0.022831,0.033331,9.829566,-0.005700,-0.004235,-0.003002,0.011200,0.017042,0.046680,0.003618,SITTING
0.001402,0.006348,9.884926,0.000759,-0.012205,0.007873,0.026743,0.017867,0.067743,0.005496,SITTING
-0.019459,0.019169,9.953110,-0.002530,0.003867,-0.000111,0.012387,0.036291,0.048496,0.002214,SITTING
0.014314,0.018981,9.847363,-0.001008,-0.000352,0.000802,0.018214,0.015377,0.053565,0.003748,SITTING
0.033831,0.013425,9.845332,0.001531,0.006411,0.006384,0.013415,0.007846,0.055240,-0.002410,SITTING
0.042031,-0.016328,9.823221,0.002954,0.003276,-0.000722,0.010974,0.034599,0.041634,0.005009,SITTING
0.005892,0.040759,9.828498,0.000176,0.001031,0.003668,0.017279,0.009725,0.047899,-0.000392,SITTING
0.026553,0.002724,9.807289,0.000082,0.004157,0.003761,0.019656,0.018946,0.065751,0.003773,SITTING
-0.010536,0.007711,9.785955,-0.003820,0.001299,-0.000382,0.037305,0.017852,0.022078,0.004495,SITTING
0.005450,0.003116,9.895999,0.001119,-0.005340,-0.001575,0.024723,0.014016,0.054937,-0.001675,SITTING
0.025101,0.000662,9.864061,0.008027,-0.000035,-0.000027,0.028036,0.002693,0.046877,0.001077,SITTING
0.020986,0.023438,9.843170,0.002130,0.001631,-0.006658,0.016732,0.010883,0.074423,0.005950,SITTING
-0.004162,0.076202,9.765916,-0.003639,0.005299,-0.009645,0.025633,0.020937,0.032764,0.006608,SITTING
0.025041,-0.017829,9.861270,-0.005955,-0.004868,0.001583,0.018118,0.018472,0.046348,0.010548,SITTING
-0.008671,0.017142,9.882796,0.004830,0.001500,0.007980,0.020867,0.016396,0.053435,0.001231,SITTING
0.012461,0.019836,9.774547,0.007693,0.004951,0.007836,0.015979,0.009151,0.025937,0.000613,SITTING
0.026371,0.002466,9.848303,-0.007261,0.002161,-0.009713,0.028582,0.016447,0.014253,0.004669,SITTING
0.042359,0.032929,9.788492,-0.003472,-0.001269,-0.002565,0.036795,0.001174,0.044120,-0.000272,SITTING
-0.001175,0.000334,9.788984,0.007065,0.001661,0.001717,0.017410,0.001581,0.058316,0.002860,SITTING
0.004344,-0.013266,9.753791,0.009670,0.007306,-0.001658,0.035634,0.020512,0.072642,0.004827,SITTING
0.015451,0.011312,9.769873,0.000025,-0.004030,0.003605,0.018456,0.012159,0.038842,0.005570,SITTING
-0.016366,0.051463,9.830754,0.003433,-0.002918,0.016678,0.017523,0.023651,0.052530,0.004036,SITTING
-0.044284,0.036687,9.774133,-0.006068,-0.008100,-0.001973,0.033705,0.025448,0.070718,0.005959,SITTING
0.008940,0.031710,9.806245,0.003738,0.006026,-0.000365,0.026769,0.029481,0.061457,0.003005,SITTING
0.016714,0.008091,9.735538,0.003750,0.004428,-0.000414,0.019522,0.019078,0.059833,0.005701,SITTING
-0.019966,0.015168,9.800218,0.000330,0.005766,0.000401,0.032174,0.009728,0.100336,0.001073,SITTING
0.020049,-0.002352,9.759521,0.007274,0.005207,0.000554,0.026281,0.047461,0.060639,0.002835,SITTING
-0.009884,0.021138,9.799511,0.005274,-0.009106,-0.004725,0.012459,0.015535,0.036726,0.007129,SITTING
0.001258,0.011332,9.823802,0.010315,0.004395,-0.004398,0.008396,0.037792,0.046613,0.009923,SITTING
-0.044996,0.024259,9.828380,0.006649,0.005629,0.006862,0.034329,0.018039,0.092599,0.004919,SITTING
0.019280,0.047491,9.706237,0.006151,-0.007479,0.012546,0.018421,0.027531,0.055231,0.005619,SITTING
-0.022071,0.007486,9.810318,0.002939,0.005813,-0.004030,0.013324,0.029537,0.025426,0.006128,SITTING
0.016346,0.024562,9.906829,-0.002633,0.003136,-0.002682,0.053685,0.025901,0.066615,0.006056,SITTING
0.035944,0.022083,9.755737,0.005618,0.002743,-0.001911,0.029337,0.016587,0.049271,-0.001538,SITTING
-0.009105,0.045827,9.874086,-0.000601,0.008388,0.004989,0.012426,0.019344,0.057072,0.000074,SITTING
-0.006495,0.022116,9.764778,0.000746,0.011006,0.000294,0.028908,0.025722,0.028284,0.000364,SITTING
0.052204,0.009440,9.792242,0.000213,-0.005359,0.004442,0.027211,0.017785,0.040676,0.005580,SITTING
0.027170,0.019046,9.825380,0.003173,-0.003879,-0.005697,0.015197,0.021752,0.099666,0.007597,SITTING
-0.019591,0.050138,9.745651,0.004688,0.003139,-0.001481,0.031831,0.014607,0.077826,0.000351,SITTING
-0.029978,0.006403,9.730206,0.002849,-0.001844,0.005165,0.022128,0.007600,0.028801,0.008083,SITTING
0.025232,0.035854,9.722430,-0.003988,0.002140,-0.001383,0.016792,0.025107,0.017148,0.003496,SITTING
-0.014331,0.033235,9.794431,0.002642,0.002750,0.009973,0.025725,-0.001207,0.027826,0.002065,SITTING
0.011687,-0.006493,9.751419,0.009227,0.005130,-0.002496,0.028678,0.029615,0.042262,0.010986,SITTING
-0.012168,0.051832,9.761222,0.003890,0.005391,0.004086,0.019461,0.035707,0.063376,0.002873,SITTING
-0.016017,0.022611,9.896695,-0.001305,0.002705,-0.009122,0.019150,0.011371,0.061476,0.009471,SITTING
0.021273,0.069786,9.782570,0.004532,-0.000716,0.005304,0.023125,0.025150,0.069391,0.003776,SITTING
0.005272,-0.001996,9.714758,0.003155,0.005697,-0.006291,0.020429,0.022467,0.028132,0.006674,SITTING
0.039876,-0.005268,9.761322,0.003918,0.003971,0.002324,0.028623,0.009787,0.035448,0.006327,SITTING
0.021856,0.015416,9.782918,-0.003473,0.003403,-0.003480,0.010409,0.032829,0.029229,0.001568,SITTING
-0.008868,0.028066,9.914077,0.006914,-0.006916,0.004762,0.016669,0.023186,0.069435,0.006272,SITTING
0.014686,0.013440,9.835526,-0.004216,-0.001780,0.005647,0.030726,0.043051,0.075787,0.002933,SITTING
-0.009110,0.003979,9.840132,-0.000027,-0.004242,-0.001132,0.015709,0.010497,0.045630,-0.003000,SITTING
-0.006493,0.043476,9.766857,-0.001021,0.001486,-0.001958,0.003450,0.010401,0.039331,0.003111,SITTING
-0.006144,-0.018542,9.803971,0.005519,-0.004379,-0.000322,0.028829,0.015173,0.039212,0.000757,SITTING
0.043868,0.015481,9.828156,0.004321,-0.001025,0.006766,0.023127,0.024052,0.056770,0.002826,SITTING
0.015802,0.011266,9.796247,0.005262,0.007617,-0.000209,-0.008027,0.034821,0.069651,0.002458,SITTING
-0.013094,-0.026685,9.793923,0.004613,0.007155,-0.002358,0.017966,0.008056,0.046690,0.004473,SITTING
0.042329,0.006715,9.757747,0.010515,-0.002288,0.001539,0.020693,0.038931,0.021324,0.002883,SITTING
0.041361,0.042264,9.788989,-0.000146,-0.004126,-0.001453,0.025964,0.030330,0.041319,0.007874,SITTING
-0.016999,0.050678,9.762842,-0.001215,0.000266,-0.000940,0.016699,0.014606,0.060409,0.008683,SITTING
0.003123,0.022828,9.767637,0.008729,-0.001634,0.009227,0.036680,0.023292,0.045614,0.002567,SITTING
0.037203,0.026878,9.840995,-0.004007,-0.004095,-0.006955,0.018368,0.003638,0.043424,0.003219,SITTING
-0.007440,0.024364,9.785141,0.003586,0.000886,0.001851,0.019355,0.014486,0.080767,0.006374,SITTING
0.036126,0.047395,9.732938,-0.002552,-0.004512,-0.000149,0.030146,0.024060,0.020402,0.005788,SITTING
0.023427,-0.008490,9.795865,0.003181,0.001293,0.001104,0.018373,0.034289,0.038226,0.001285,SITTING
0.032907,0.006703,9.822310,-0.012947,0.008132,-0.003255,0.012453,0.023138,0.032377,0.001696,SITTING
0.044088,-0.003841,9.793931,-0.006525,-0.005213,0.006141,0.016538,0.031472,0.049840,0.000919,SITTING
0.012440,0.017207,9.801466,0.004700,0.008129,-0.007588,0.016632,0.009570,0.057942,0.007590,SITTING
0.047018,0.025489,9.891175,0.002873,-0.004405,0.004683,0.023977,0.018200,0.032276,0.007961,SITTING
-0.019095,0.029183,9.729424,-0.004544,0.008648,-0.000416,0.015408,-0.002286,0.024700,0.007921,SITTING
0.019779,0.029881,9.852573,0.002442,0.007305,-0.006574,0.025503,0.032840,0.042135,0.012117,SITTING
0.007495,0.008903,9.783037,0.005590,0.006074,0.007902,0.007397,0.026121,0.023810,0.004053,SITTING
0.030283,-0.013401,9.829705,0.002962,0.002610,0.009894,0.018565,-0.000734,0.048841,0.005932,SITTING
-0.012399,0.024151,9.787677,0.009162,-0.003397,0.010839,0.026384,0.013147,0.043655,0.005475,SITTING
-0.012500,0.019294,9.876267,-0.000865,0.004753,-0.004635,0.010292,0.018309,0.061920,0.004128,SITTING
-0.032032,0.006000,9.668863,-0.003679,0.001937,0.001211,0.022190,0.002202,0.046203,0.008729,SITTING
-0.019637,0.023398,9.754082,-0.000798,0.002948,0.005988,0.028295,0.024282,0.033811,0.005143,SITTING
0.027305,0.036203,9.797698,0.002045,0.006801,-0.002905,0.013052,0.033573,0.047177,0.003990,SITTING
-0.015236,0.062588,9.798684,-0.007706,0.011102,0.000113,0.007978,0.004411,0.057255,0.003760,SITTING
0.038400,0.029827,9.797063,-0.000044,-0.000706,-0.000668,0.038569,0.025553,0.068560,0.006822,SITTING
-0.005591,0.021479,9.726879,-0.009762,-0.000290,0.007665,0.023998,0.019153,0.033005,0.005110,SITTING
0.003408,0.039597,9.781744,-0.000501,0.000648,0.006211,0.013082,0.008403,0.052164,0.007448,SITTING
-0.023688,-0.019128,9.892566,-0.000977,-0.001380,0.001859,0.019946,0.022594,0.062168,-0.000099,SITTING
0.023245,0.039531,9.804148,0.000339,0.008619,0.010923,-0.012927,0.028228,0.045887,0.006977,SITTING
0.003979,0.040605,9.812247,0.003421,-0.000304,0.000210,0.026954,0.023775,0.071004,0.007144,SITTING
0.036047,0.039465,9.806204,-0.001463,-0.001653,-0.001033,0.038278,0.011108,0.043326,0.009072,SITTING
-0.022964,0.015286,9.867867,0.003574,-0.001330,0.001220,0.034837,0.022552,0.050185,0.005482,SITTING
0.019117,0.001746,9.766879,0.002270,0.003153,0.003743,0.023790,0.018616,0.049308,0.004624,SITTING
0.020389,0.058834,9.794623,-0.001720,-0.008309,-0.009367,0.020516,0.018777,0.019232,0.008303,SITTING
0.030020,0.019967,9.870488,0.002271,0.012659,0.006647,0.021508,0.022940,0.062424,0.007779,SITTING
0.013284,-0.009263,9.786076,0.002986,0.000221,-0.006359,0.025201,0.025863,0.062338,-0.000174,SITTING
-0.023316,0.008141,9.833174,-0.008460,0.006221,0.002932,0.032234,0.001879,0.057524,0.008119,SITTING
-0.011054,0.062782,9.771455,-0.002185,-0.009002,0.001079,0.015389,0.026448,0.036867,-0.000233,SITTING
-0.009402,0.000849,9.825274,-0.004834,0.005558,0.003655,0.032451,0.018379,0.049762,0.009438,SITTING
0.011799,0.049099,9.840858,0.004121,0.008794,0.003485,0.001174,0.009993,0.073243,0.000858,SITTING
0.047838,-0.010142,9.837337,0.006102,0.003865,-0.002319,0.032922,0.021968,0.083378,0.008581,SITTING
0.036946,0.042474,9.791980,-0.002128,0.001205,-0.002638,0.008141,0.010222,0.054529,-0.000686,SITTING
-0.007711,0.027628,9.858325,0.012885,0.003819,0.002949,0.019479,0.021354,0.050083,0.003021,SITTING
